city,consultation_fee,degree,dp_score,location,name,npv,profile_url,scraped_at,speciality,year_of_experience
Bangalore,700,,71.0,Old Airport Road,Dr. Achuth M Baliga,0,https://www.practo.com/bangalore/doctor/dr-achuth-m-baliga-dentist?practice_id=630200&specialization=Dentist&referrer=doctor_listing&page_uid=1be7a04b-c49b-4fcf-ade6-f91c8e74422f,2025-08-16T19:08:51.706590,Dentist,
Bangalore,600,BDS,100.0,,Dr. Anjana Viswanath,0,https://www.practo.com/bangalore/doctor/dr-anjana-viswanath-dentist/recommended?practice_id=654828&specialization=Dentist&referrer=doctor_listing&page_uid=1be7a04b-c49b-4fcf-ade6-f91c8e74422f,2025-08-16T19:08:54.813484,Dentist,
Bangalore,600,BDS,100.0,Ulsoor,Dr. Anjana Viswanath,0,https://www.practo.com/bangalore/doctor/dr-anjana-viswanath-dentist?practice_id=654828&specialization=Dentist&referrer=doctor_listing&page_uid=1be7a04b-c49b-4fcf-ade6-f91c8e74422f,2025-08-16T19:08:57.815176,Dentist,
Bangalore,300,BDS,98.0,,Dr. Swati Vishwakarma,0,https://www.practo.com/bangalore/doctor/dr-swati-vishwakarma/recommended?practice_id=1163415&specialization=Dentist&referrer=doctor_listing&page_uid=1be7a04b-c49b-4fcf-ade6-f91c8e74422f,2025-08-16T19:09:00.847129,Dentist,
Bangalore,300,BDS,98.0,Kothanur,Dr. Swati Vishwakarma,0,https://www.practo.com/bangalore/doctor/dr-swati-vishwakarma?practice_id=1163415&specialization=Dentist&referrer=doctor_listing&page_uid=1be7a04b-c49b-4fcf-ade6-f91c8e74422f,2025-08-16T19:09:03.821984,Dentist,
Bangalore,400,MDS,97.0,,Dr. Sai Shetty,0,https://www.practo.com/bangalore/doctor/dr-dr-sai-shetty-dentist/recommended?practice_id=1441725&specialization=Dentist&referrer=doctor_listing&page_uid=1be7a04b-c49b-4fcf-ade6-f91c8e74422f,2025-08-16T19:09:06.772928,Dentist,
Bangalore,400,MDS,97.0,BTM Layout,Dr. Sai Shetty,0,https://www.practo.com/bangalore/doctor/dr-dr-sai-shetty-dentist?practice_id=1441725&specialization=Dentist&referrer=doctor_listing&page_uid=1be7a04b-c49b-4fcf-ade6-f91c8e74422f,2025-08-16T19:09:10.172623,Dentist,
Bangalore,400,BDS,100.0,,Dr. Teena Aiyanna,0,https://www.practo.com/bangalore/doctor/teena-aiyanna/recommended?practice_id=1133916&specialization=Dentist&referrer=doctor_listing&page_uid=1be7a04b-c49b-4fcf-ade6-f91c8e74422f,2025-08-16T19:09:12.870452,Dentist,
Bangalore,400,BDS,100.0,RT Nagar,Dr. Teena Aiyanna,0,https://www.practo.com/bangalore/doctor/teena-aiyanna?practice_id=1133916&specialization=Dentist&referrer=doctor_listing&page_uid=1be7a04b-c49b-4fcf-ade6-f91c8e74422f,2025-08-16T19:09:15.901580,Dentist,
Bangalore,400,BDS,99.0,,Dr. Srinivas Panchajanya,0,https://www.practo.com/bangalore/doctor/dr-srinivas-panchajanya-dentist/recommended?practice_id=692537&specialization=Dentist&referrer=doctor_listing&page_uid=9d162044-fc81-4848-bf70-d63e87f56927,2025-08-16T19:09:18.893226,Dentist,
Bangalore,400,BDS,99.0,JP Nagar 1 Phase,Dr. Srinivas Panchajanya,0,https://www.practo.com/bangalore/doctor/dr-srinivas-panchajanya-dentist?practice_id=692537&specialization=Dentist&referrer=doctor_listing&page_uid=9d162044-fc81-4848-bf70-d63e87f56927,2025-08-16T19:09:22.203815,Dentist,
Bangalore,900,BDS,100.0,,Dr. Anju Jeevan,0,https://www.practo.com/bangalore/doctor/dr-anju-jeevan-dentist/recommended?practice_id=648533&specialization=Dentist&referrer=doctor_listing&page_uid=9d162044-fc81-4848-bf70-d63e87f56927,2025-08-16T19:09:24.744828,Dentist,
Bangalore,900,BDS,100.0,Koramangala,Dr. Anju Jeevan,0,https://www.practo.com/bangalore/doctor/dr-anju-jeevan-dentist?practice_id=648533&specialization=Dentist&referrer=doctor_listing&page_uid=9d162044-fc81-4848-bf70-d63e87f56927,2025-08-16T19:09:27.791368,Dentist,
Bangalore,400,BDS,,,Dr. Sripriya K V,,https://www.practo.com/bangalore/doctor/sripriya-k-v-dentist/recommended?practice_id=1391201&specialization=Dentist&referrer=doctor_listing&page_uid=9d162044-fc81-4848-bf70-d63e87f56927,2025-08-16T19:09:30.856587,Dentist,
Bangalore,400,BDS,,Subramanyapura,Dr. Sripriya K V,,https://www.practo.com/bangalore/doctor/sripriya-k-v-dentist?practice_id=1391201&specialization=Dentist&referrer=doctor_listing&page_uid=9d162044-fc81-4848-bf70-d63e87f56927,2025-08-16T19:09:33.775642,Dentist,
Bangalore,350,BDS,98.0,,Dr. Deepadnya Narkar,0,https://www.practo.com/bangalore/doctor/dr-deepadnya-helekar-dentist-1/recommended?practice_id=1126140&specialization=Dentist&referrer=doctor_listing&page_uid=9d162044-fc81-4848-bf70-d63e87f56927,2025-08-16T19:09:36.750278,Dentist,
Bangalore,350,BDS,98.0,Kundalahalli,Dr. Deepadnya Narkar,0,https://www.practo.com/bangalore/doctor/dr-deepadnya-helekar-dentist-1?practice_id=1126140&specialization=Dentist&referrer=doctor_listing&page_uid=9d162044-fc81-4848-bf70-d63e87f56927,2025-08-16T19:09:39.825478,Dentist,
Bangalore,500,MDS,97.0,,Dr. Katta R Venkatesh,0,https://www.practo.com/bangalore/doctor/dr-katta-r-venkatesh-dentist/recommended?practice_id=654209&specialization=Dentist&referrer=doctor_listing&page_uid=9d162044-fc81-4848-bf70-d63e87f56927,2025-08-16T19:09:42.907377,Dentist,
Bangalore,500,MDS,97.0,Banashankari 3rd Stage,Dr. Katta R Venkatesh,0,https://www.practo.com/bangalore/doctor/dr-katta-r-venkatesh-dentist?practice_id=654209&specialization=Dentist&referrer=doctor_listing&page_uid=9d162044-fc81-4848-bf70-d63e87f56927,2025-08-16T19:09:45.843482,Dentist,
Bangalore,1000,BDS,99.0,,Dr. Girish Rao,0,https://www.practo.com/bangalore/doctor/dr-girish-rao-dentist-6/recommended?practice_id=853078&specialization=Dentist&referrer=doctor_listing&page_uid=9d162044-fc81-4848-bf70-d63e87f56927,2025-08-16T19:09:48.824976,Dentist,
Bangalore,1000,BDS,99.0,Jayanagar,Dr. Girish Rao,0,https://www.practo.com/bangalore/doctor/dr-girish-rao-dentist-6?practice_id=853078&specialization=Dentist&referrer=doctor_listing&page_uid=9d162044-fc81-4848-bf70-d63e87f56927,2025-08-16T19:09:51.815922,Dentist,
Bangalore,300,BDS,100.0,,Dr. Chandni Gupta Menon,0,https://www.practo.com/bangalore/doctor/chandni-gupta-menon-dentist/recommended?practice_id=1374522&specialization=Dentist&referrer=doctor_listing&page_uid=9d162044-fc81-4848-bf70-d63e87f56927,2025-08-16T19:09:55.283546,Dentist,
Bangalore,300,BDS,100.0,Marathahalli,Dr. Chandni Gupta Menon,0,https://www.practo.com/bangalore/doctor/chandni-gupta-menon-dentist?practice_id=1374522&specialization=Dentist&referrer=doctor_listing&page_uid=9d162044-fc81-4848-bf70-d63e87f56927,2025-08-16T19:09:57.787564,Dentist,
Bangalore,350,BDS,98.0,,Dr. Syed Saqhib Suhail,0,https://www.practo.com/bangalore/doctor/dr-syed-saqhib-suhail-dentist/recommended?practice_id=1267533&specialization=Dentist&referrer=doctor_listing&page_uid=9d162044-fc81-4848-bf70-d63e87f56927,2025-08-16T19:10:00.964087,Dentist,
Bangalore,350,BDS,98.0,Hegde Nagar,Dr. Syed Saqhib Suhail,0,https://www.practo.com/bangalore/doctor/dr-syed-saqhib-suhail-dentist?practice_id=1267533&specialization=Dentist&referrer=doctor_listing&page_uid=9d162044-fc81-4848-bf70-d63e87f56927,2025-08-16T19:10:03.877554,Dentist,
Bangalore,300,BDS,99.0,,Dr. Sumalatha,0,https://www.practo.com/bangalore/doctor/dr-sumalatha-dentist-4/recommended?practice_id=711863&specialization=Dentist&referrer=doctor_listing&page_uid=9d162044-fc81-4848-bf70-d63e87f56927,2025-08-16T19:10:06.926124,Dentist,
Bangalore,300,BDS,99.0,RT Nagar,Dr. Sumalatha,0,https://www.practo.com/bangalore/doctor/dr-sumalatha-dentist-4?practice_id=711863&specialization=Dentist&referrer=doctor_listing&page_uid=9d162044-fc81-4848-bf70-d63e87f56927,2025-08-16T19:10:09.927694,Dentist,
Bangalore,200,BDS,100.0,,Dr. Akanksha Kapoor,0,https://www.practo.com/bangalore/doctor/dr-akanksha-kapoor-dentist/recommended?practice_id=1272688&specialization=Dentist&referrer=doctor_listing&page_uid=d68fe377-d91a-4b60-993f-a5ced22f01d3,2025-08-16T19:10:13.057422,Dentist,
Bangalore,200,BDS,100.0,KR Puram,Dr. Akanksha Kapoor,0,https://www.practo.com/bangalore/doctor/dr-akanksha-kapoor-dentist?practice_id=1272688&specialization=Dentist&referrer=doctor_listing&page_uid=d68fe377-d91a-4b60-993f-a5ced22f01d3,2025-08-16T19:10:16.024971,Dentist,
Bangalore,300,BDS,96.0,,Dr. A.N Reddy,0,https://www.practo.com/bangalore/doctor/dr-dr-a-n-reddy-dentist/recommended?practice_id=1139345&specialization=Dentist&referrer=doctor_listing&page_uid=d68fe377-d91a-4b60-993f-a5ced22f01d3,2025-08-16T19:10:19.023084,Dentist,
Bangalore,300,BDS,96.0,HSR Layout,Dr. A.N Reddy,0,https://www.practo.com/bangalore/doctor/dr-dr-a-n-reddy-dentist?practice_id=1139345&specialization=Dentist&referrer=doctor_listing&page_uid=d68fe377-d91a-4b60-993f-a5ced22f01d3,2025-08-16T19:10:21.994336,Dentist,
Bangalore,500,BDS,97.0,,Dr. D.S. Chandrashekar,0,https://www.practo.com/bangalore/doctor/dr-d-s-chandrashekar-dentist-1/recommended?practice_id=648798&specialization=Dentist&referrer=doctor_listing&page_uid=d68fe377-d91a-4b60-993f-a5ced22f01d3,2025-08-16T19:10:25.256051,Dentist,
Bangalore,500,BDS,97.0,BTM Layout 2nd Stage,Dr. D.S. Chandrashekar,0,https://www.practo.com/bangalore/doctor/dr-d-s-chandrashekar-dentist-1?practice_id=648798&specialization=Dentist&referrer=doctor_listing&page_uid=d68fe377-d91a-4b60-993f-a5ced22f01d3,2025-08-16T19:10:27.991936,Dentist,
Bangalore,400,BDS,98.0,,Dr. Josin V Jose,0,https://www.practo.com/bangalore/doctor/dr-josin-v-jose-dentist/recommended?practice_id=1208895&specialization=Dentist&referrer=doctor_listing&page_uid=d68fe377-d91a-4b60-993f-a5ced22f01d3,2025-08-16T19:10:31.053401,Dentist,
Bangalore,400,BDS,98.0,Bellandur,Dr. Josin V Jose,0,https://www.practo.com/bangalore/doctor/dr-josin-v-jose-dentist?practice_id=1208895&specialization=Dentist&referrer=doctor_listing&page_uid=d68fe377-d91a-4b60-993f-a5ced22f01d3,2025-08-16T19:10:34.032077,Dentist,
Bangalore,300,BDS,94.0,,Dr. Vijayatha Shetty,0,https://www.practo.com/bangalore/doctor/dr-vijetha-amrith-shetty-dentist-1/recommended?practice_id=1497817&specialization=Dentist&referrer=doctor_listing&page_uid=d68fe377-d91a-4b60-993f-a5ced22f01d3,2025-08-16T19:10:36.962144,Dentist,
Bangalore,300,BDS,94.0,Horamavu,Dr. Vijayatha Shetty,0,https://www.practo.com/bangalore/doctor/dr-vijetha-amrith-shetty-dentist-1?practice_id=1497817&specialization=Dentist&referrer=doctor_listing&page_uid=d68fe377-d91a-4b60-993f-a5ced22f01d3,2025-08-16T19:10:40.040004,Dentist,
Bangalore,500,BDS,97.0,,Dr. Karishma Mohanani,0,https://www.practo.com/bangalore/doctor/karishma-mohanani-dentist-1/recommended?practice_id=1398052&specialization=Dentist&referrer=doctor_listing&page_uid=d68fe377-d91a-4b60-993f-a5ced22f01d3,2025-08-16T19:10:43.041124,Dentist,
Bangalore,500,BDS,97.0,Marathahalli,Dr. Karishma Mohanani,0,https://www.practo.com/bangalore/doctor/karishma-mohanani-dentist-1?practice_id=1398052&specialization=Dentist&referrer=doctor_listing&page_uid=d68fe377-d91a-4b60-993f-a5ced22f01d3,2025-08-16T19:10:46.021345,Dentist,
Bangalore,500,BDS,99.0,,Dr. Zeena Hanif,0,https://www.practo.com/bangalore/doctor/dr-zeena-hanif/recommended?practice_id=1142378&specialization=Dentist&referrer=doctor_listing&page_uid=d68fe377-d91a-4b60-993f-a5ced22f01d3,2025-08-16T19:10:49.088431,Dentist,
Bangalore,500,BDS,99.0,Nagawara,Dr. Zeena Hanif,0,https://www.practo.com/bangalore/doctor/dr-zeena-hanif?practice_id=1142378&specialization=Dentist&referrer=doctor_listing&page_uid=d68fe377-d91a-4b60-993f-a5ced22f01d3,2025-08-16T19:10:51.985326,Dentist,
Bangalore,500,BDS,87.0,,Dr. Ramya Himanish,0,https://www.practo.com/bangalore/doctor/ramya-himanish-dentist/recommended?practice_id=759904&specialization=Dentist&referrer=doctor_listing&page_uid=d68fe377-d91a-4b60-993f-a5ced22f01d3,2025-08-16T19:10:55.029558,Dentist,
Bangalore,500,BDS,87.0,Doddabommasandra,Dr. Ramya Himanish,0,https://www.practo.com/bangalore/doctor/ramya-himanish-dentist?practice_id=759904&specialization=Dentist&referrer=doctor_listing&page_uid=d68fe377-d91a-4b60-993f-a5ced22f01d3,2025-08-16T19:10:58.196607,Dentist,
Bangalore,400,MDS,100.0,,Dr. Rasitha,0,https://www.practo.com/bangalore/doctor/rasitha-dentist/recommended?practice_id=1261908&specialization=Dentist&referrer=doctor_listing&page_uid=d68fe377-d91a-4b60-993f-a5ced22f01d3,2025-08-16T19:11:01.085148,Dentist,
Bangalore,400,MDS,100.0,Kengeri Satellite Town,Dr. Rasitha,0,https://www.practo.com/bangalore/doctor/rasitha-dentist?practice_id=1261908&specialization=Dentist&referrer=doctor_listing&page_uid=d68fe377-d91a-4b60-993f-a5ced22f01d3,2025-08-16T19:11:04.096187,Dentist,
Bangalore,200,,100.0,,Dr. Nisar Ahmed,0,https://www.practo.com/bangalore/doctor/dr-nisar-ahmed-dentist-1/recommended?practice_id=686442&specialization=Dentist&referrer=doctor_listing&page_uid=348fd241-8e50-4695-84a8-d3af676f8abd,2025-08-16T19:11:07.287574,Dentist,
Bangalore,200,,100.0,Marathahalli,Dr. Nisar Ahmed,0,https://www.practo.com/bangalore/doctor/dr-nisar-ahmed-dentist-1?practice_id=686442&specialization=Dentist&referrer=doctor_listing&page_uid=348fd241-8e50-4695-84a8-d3af676f8abd,2025-08-16T19:11:10.277565,Dentist,
Bangalore,500,BDS,99.0,,Dr. Ameet Kini,0,https://www.practo.com/bangalore/doctor/dr-ameet-kini-dentist/recommended?practice_id=668754&specialization=Dentist&referrer=doctor_listing&page_uid=348fd241-8e50-4695-84a8-d3af676f8abd,2025-08-16T19:11:13.745480,Dentist,
Bangalore,500,BDS,99.0,Jayanagar 4 Block,Dr. Ameet Kini,0,https://www.practo.com/bangalore/doctor/dr-ameet-kini-dentist?practice_id=668754&specialization=Dentist&referrer=doctor_listing&page_uid=348fd241-8e50-4695-84a8-d3af676f8abd,2025-08-16T19:11:16.048233,Dentist,
Bangalore,500,BDS,99.0,,Dr. Chetak Shetty,0,https://www.practo.com/bangalore/doctor/dr-chetak-shetty-dentist-5/recommended?practice_id=653623&specialization=Dentist&referrer=doctor_listing&page_uid=348fd241-8e50-4695-84a8-d3af676f8abd,2025-08-16T19:11:19.094870,Dentist,
Bangalore,500,BDS,99.0,Rajajinagar,Dr. Chetak Shetty,0,https://www.practo.com/bangalore/doctor/dr-chetak-shetty-dentist-5?practice_id=653623&specialization=Dentist&referrer=doctor_listing&page_uid=348fd241-8e50-4695-84a8-d3af676f8abd,2025-08-16T19:11:22.134197,Dentist,
Bangalore,300,BDS,98.0,,Dr. Shilpa,0,https://www.practo.com/bangalore/doctor/dr-shobha-s-raju-dentist/recommended?practice_id=693832&specialization=Dentist&referrer=doctor_listing&page_uid=348fd241-8e50-4695-84a8-d3af676f8abd,2025-08-16T19:11:25.164013,Dentist,
Bangalore,300,BDS,98.0,Hennur,Dr. Shilpa,0,https://www.practo.com/bangalore/doctor/dr-shobha-s-raju-dentist?practice_id=693832&specialization=Dentist&referrer=doctor_listing&page_uid=348fd241-8e50-4695-84a8-d3af676f8abd,2025-08-16T19:11:28.089356,Dentist,
Bangalore,1000,BDS,,,Dr. Amul Eknath Gandhi,,https://www.practo.com/bangalore/doctor/dr-amul-gandhi-oral-surgeon-1/recommended?practice_id=776696&specialization=Dentist&referrer=doctor_listing&page_uid=348fd241-8e50-4695-84a8-d3af676f8abd,2025-08-16T19:11:31.265139,Dentist,
Bangalore,1000,BDS,,Kalyan Nagar,Dr. Amul Eknath Gandhi,,https://www.practo.com/bangalore/doctor/dr-amul-gandhi-oral-surgeon-1?practice_id=776696&specialization=Dentist&referrer=doctor_listing&page_uid=348fd241-8e50-4695-84a8-d3af676f8abd,2025-08-16T19:11:34.048525,Dentist,
Bangalore,350,BDS,100.0,,Dr. Pritee Ray,0,https://www.practo.com/bangalore/doctor/pritee-ray-dentist/recommended?practice_id=1234940&specialization=Dentist&referrer=doctor_listing&page_uid=348fd241-8e50-4695-84a8-d3af676f8abd,2025-08-16T19:11:37.212843,Dentist,
Bangalore,350,BDS,100.0,Sarjapur Road,Dr. Pritee Ray,0,https://www.practo.com/bangalore/doctor/pritee-ray-dentist?practice_id=1234940&specialization=Dentist&referrer=doctor_listing&page_uid=348fd241-8e50-4695-84a8-d3af676f8abd,2025-08-16T19:11:40.111108,Dentist,
Bangalore,400,BDS,92.0,,Dr. Asmita,0,https://www.practo.com/bangalore/doctor/dr-asmita-dentist/recommended?practice_id=1248117&specialization=Dentist&referrer=doctor_listing&page_uid=348fd241-8e50-4695-84a8-d3af676f8abd,2025-08-16T19:11:43.180925,Dentist,
Bangalore,400,BDS,92.0,Bellandur,Dr. Asmita,0,https://www.practo.com/bangalore/doctor/dr-asmita-dentist?practice_id=1248117&specialization=Dentist&referrer=doctor_listing&page_uid=348fd241-8e50-4695-84a8-d3af676f8abd,2025-08-16T19:11:46.268864,Dentist,
Bangalore,400,BDS,93.0,,Dr. Ravi Kumar S,0,https://www.practo.com/bangalore/doctor/dr-ravi-49-dentist/recommended?practice_id=1362939&specialization=Dentist&referrer=doctor_listing&page_uid=348fd241-8e50-4695-84a8-d3af676f8abd,2025-08-16T19:11:49.197616,Dentist,
Bangalore,400,BDS,93.0,T Dasarahalli,Dr. Ravi Kumar S,0,https://www.practo.com/bangalore/doctor/dr-ravi-49-dentist?practice_id=1362939&specialization=Dentist&referrer=doctor_listing&page_uid=348fd241-8e50-4695-84a8-d3af676f8abd,2025-08-16T19:11:52.145118,Dentist,
Bangalore,1000,BDS,100.0,,Dr. Shivani Daga,0,https://www.practo.com/bangalore/doctor/dr-shivani-daga-dentist/recommended?practice_id=1604472&specialization=Dentist&referrer=doctor_listing&page_uid=e10f12d4-e8c1-436d-9d9e-10a0a9e75cd9,2025-08-16T19:12:01.244032,Dentist,
Bangalore,1000,BDS,100.0,Indiranagar,Dr. Shivani Daga,0,https://www.practo.com/bangalore/doctor/dr-shivani-daga-dentist?practice_id=1604472&specialization=Dentist&referrer=doctor_listing&page_uid=e10f12d4-e8c1-436d-9d9e-10a0a9e75cd9,2025-08-16T19:12:04.062352,Dentist,
Bangalore,450,BDS,99.0,,Dr. Prabala K V,0,https://www.practo.com/bangalore/doctor/dr-prabala-k-v-dentist-3/recommended?practice_id=653343&specialization=Dentist&referrer=doctor_listing&page_uid=e10f12d4-e8c1-436d-9d9e-10a0a9e75cd9,2025-08-16T19:12:07.258991,Dentist,
Bangalore,450,BDS,99.0,Yelahanka New Town,Dr. Prabala K V,0,https://www.practo.com/bangalore/doctor/dr-prabala-k-v-dentist-3?practice_id=653343&specialization=Dentist&referrer=doctor_listing&page_uid=e10f12d4-e8c1-436d-9d9e-10a0a9e75cd9,2025-08-16T19:12:10.254594,Dentist,
Bangalore,300,MDS,100.0,,Dr. Abhishek Somani,0,https://www.practo.com/bangalore/doctor/dr-dr-abhishek-somani-dentist/recommended?practice_id=1413921&specialization=Dentist&referrer=doctor_listing&page_uid=e10f12d4-e8c1-436d-9d9e-10a0a9e75cd9,2025-08-16T19:12:13.186163,Dentist,
Bangalore,300,MDS,100.0,HSR Layout,Dr. Abhishek Somani,0,https://www.practo.com/bangalore/doctor/dr-dr-abhishek-somani-dentist?practice_id=1413921&specialization=Dentist&referrer=doctor_listing&page_uid=e10f12d4-e8c1-436d-9d9e-10a0a9e75cd9,2025-08-16T19:12:16.219614,Dentist,
Bangalore,500,BDS,97.0,,Dr. Shammi Rai,0,https://www.practo.com/bangalore/doctor/dr-shammi-s-rai-dentist-dentist/recommended?practice_id=706935&specialization=Dentist&referrer=doctor_listing&page_uid=e10f12d4-e8c1-436d-9d9e-10a0a9e75cd9,2025-08-16T19:12:19.265750,Dentist,
Bangalore,500,BDS,97.0,Ganganagar,Dr. Shammi Rai,0,https://www.practo.com/bangalore/doctor/dr-shammi-s-rai-dentist-dentist?practice_id=706935&specialization=Dentist&referrer=doctor_listing&page_uid=e10f12d4-e8c1-436d-9d9e-10a0a9e75cd9,2025-08-16T19:12:22.565595,Dentist,
Bangalore,500,MDS,99.0,,Dr. Lahari,0,https://www.practo.com/bangalore/doctor/dr-lahari-2-dentist/recommended?practice_id=1324492&specialization=Dentist&referrer=doctor_listing&page_uid=e10f12d4-e8c1-436d-9d9e-10a0a9e75cd9,2025-08-16T19:12:25.427984,Dentist,
Bangalore,500,MDS,99.0,HSR Layout,Dr. Lahari,0,https://www.practo.com/bangalore/doctor/dr-lahari-2-dentist?practice_id=1324492&specialization=Dentist&referrer=doctor_listing&page_uid=e10f12d4-e8c1-436d-9d9e-10a0a9e75cd9,2025-08-16T19:12:28.359553,Dentist,
Bangalore,500,MDS,100.0,,Dr. Shagun Agarwal,0,https://www.practo.com/bangalore/doctor/shagun-agarwal-dentist-1/recommended?practice_id=1423724&specialization=Dentist&referrer=doctor_listing&page_uid=e10f12d4-e8c1-436d-9d9e-10a0a9e75cd9,2025-08-16T19:12:31.305222,Dentist,
Bangalore,500,MDS,100.0,Haralur,Dr. Shagun Agarwal,0,https://www.practo.com/bangalore/doctor/shagun-agarwal-dentist-1?practice_id=1423724&specialization=Dentist&referrer=doctor_listing&page_uid=e10f12d4-e8c1-436d-9d9e-10a0a9e75cd9,2025-08-16T19:12:34.235714,Dentist,
Bangalore,500,MDS,100.0,,Dr. Vivek Bagga,0,https://www.practo.com/bangalore/doctor/vivek-bagga-dentist/recommended?practice_id=1454529&specialization=Dentist&referrer=doctor_listing&page_uid=e10f12d4-e8c1-436d-9d9e-10a0a9e75cd9,2025-08-16T19:12:37.313068,Dentist,
Bangalore,500,MDS,100.0,HSR Layout,Dr. Vivek Bagga,0,https://www.practo.com/bangalore/doctor/vivek-bagga-dentist?practice_id=1454529&specialization=Dentist&referrer=doctor_listing&page_uid=e10f12d4-e8c1-436d-9d9e-10a0a9e75cd9,2025-08-16T19:12:40.524631,Dentist,
Bangalore,600,MDS,99.0,,Dr. Mudit Kedia,0,https://www.practo.com/bangalore/doctor/dr-mudit-kedia-dentist/recommended?practice_id=1106454&specialization=Dentist&referrer=doctor_listing&page_uid=e10f12d4-e8c1-436d-9d9e-10a0a9e75cd9,2025-08-16T19:12:43.415031,Dentist,
